2019,2,1,2976592,WR,0.0,0.0,6,100,False
2019,2,1,3122672,RB,14.0,9.11,16,100,False
2019,2,1,2978304,LB,8.5,9.17,0,100,False
2019,2,1,3128429,WR,8.0,10.85,4,100,False
2019,2,1,3115913,WR,10.0,6.79,26,100,False
2019,2,1,2972091,RB,2.0,7.44,29,100,False
2019,2,1,11284,DT,3.0,6.19,0,100,False
2019,2,1,10636,K,3.0,8.38,23,100,False
2019,2,1,-16024,D/ST,7.0,5.81,17,100,False
2019,2,1,10453,WR,0.0,8.44,14,100,False
2019,2,4,3117251,RB,6.0,24.47,3,100,False
2019,2,4,3040151,TE,9.0,15.02,10,100,False
2019,2,4,2976499,WR,14.0,13.34,20,100,False
2019,2,4,13983,WR,0.0,0.0,12,100,False
2019,2,4,14912,WR,0.0,12.39,16,100,False
2019,2,4,3138677,LB,4.0,8.65,0,100,False
2019,2,4,3052587,QB,15.0,16.62,16,100,False
2019,2,4,3049916,RB,14.0,11.51,23,100,False
2019,2,4,3912550,RB,0.0,9.75,32,100,False
2019,2,4,-16006,D/ST,3.0,6.74,26,100,False
2019,2,4,16777,RB,9.0,6.54,31,100,False
2019,2,4,3052177,WR,21.0,11.4,12,100,False
2019,2,4,2570986,RB,5.0,6.16,6,100,False
2019,2,4,12483,QB,14.0,14.03,6,100,False
2019,2,4,11122,K,0.0,8.74,7,100,False
2019,2,5,3929630,RB,21.0,22.21,14,100,False
2019,2,5,3128720,RB,20.0,17.49,9,100,False
2019,2,5,16460,WR,12.0,14.88,7,100,False
2019,2,5,2977187,WR,17.0,12.92,27,100,False
2019,2,5,3843750,RB,0.0,0.0,13,100,False
2019,2,5,3892889,WR,1.0,9.73,21,100,False
2019,2,5,3068267,RB,22.0,15.47,27,100,False
2019,2,5,16791,WR,0.0,8.22,32,100,False
2019,2,5,11283,WR,0.0,10.73,16,100,False
2019,2,5,3929950,LB,6.5,8.46,0,100,False
2019,2,5,-16002,D/ST,5.0,5.98,26,100,False
2019,2,5,3918298,QB,22.0,17.89,30,100,False
2019,2,5,4036133,TE,1.0,9.14,7,100,False
2019,2,5,9354,K,10.0,7.96,30,100,False
2019,2,5,3121422,WR,17.0,9.96,5,100,False
2019,2,17,2977644,RB,15.0,12.55,6,100,False
2019,2,17,2576434,RB,0.0,0.0,27,100,False
2019,2,17,2976212,WR,9.0,13.84,7,100,False
2019,2,17,3066158,RB,3.0,9.97,8,100,False
2019,2,17,16725,WR,10.0,15.02,19,100,False
2019,2,17,16716,DT,1.0,4.45,0,100,False
2019,2,17,3123076,TE,0.0,8.64,3,100,False
2019,2,17,2330,QB,24.0,18.98,31,100,False
2019,2,17,3122449,WR,4.0,8.53,17,100,False
2019,2,17,3059915,RB,0.0,0.0,9,100,False
2019,2,17,14922,WR,6.0,9.16,31,100,False
2019,2,17,10475,TE,17.0,9.18,15,100,False
2019,2,17,3039707,QB,4.0,15.64,9,100,False
2019,2,17,-16017,D/ST,35.0,6.35,26,100,False
2019,2,17,16486,K,7.0,7.86,21,100,False
2019,2,3,15825,RB,20.0,18.32,25,100,False
2019,2,3,13934,WR,15.0,12.36,0,100,False
2019,2,3,16731,WR,16.0,13.77,27,100,False
2019,2,3,11237,QB,18.0,17.89,15,100,False
2019,2,3,4035538,RB,13.0,8.8,8,100,False
2019,2,3,3046439,TE,0.0,0.0,15,100,False
2019,2,3,13295,WR,29.0,9.77,13,100,False
2019,2,3,2576716,WR,8.0,11.3,8,100,False
2019,2,3,12514,RB,5.0,11.19,17,100,False
2019,2,3,3051738,WR,4.0,8.52,26,100,False
2019,2,3,-16030,D/ST,9.0,6.86,13,100,False
2019,2,3,3057987,WR,3.0,7.33,4,100,False
2019,2,3,5529,QB,10.0,16.52,29,100,False
2019,2,3,2985659,K,12.0,7.87,17,100,False
2019,2,3,14985,LB,4.5,7.82,0,100,False
2019,2,13,15795,WR,9.0,15.87,11,100,False
2019,2,13,16737,WR,10.0,13.95,22,100,False
2019,2,13,14924,WR,15.0,12.52,18,100,False
2019,2,13,3128721,RB,12.0,11.28,26,100,False
2019,2,13,2979843,RB,8.0,10.15,4,100,False
